id,promotion_id,titre,url,ville,region,quartier,adresse,type_bien,standing,statut_construction,date_livraison,prix,prix_text,prix_type,prix_m2,surface,surface_text,nombre_pieces,nombre_chambres,nombre_sdb,description_courte,description_complete,caracteristiques,equipements,equipements_complets,images,images_completes,video_url,video_id,videos_completes,has_video,plans,logo_agence,nom_agence,caracteristiques_detaillees,localisation_exacte,informations_promotion,conditions_vente,promoteur_info,contact_info,date_scraping,page_source,is_valid
4339,4339,Résidence Le Majestic,https://www.mubawab.tn/fr/p/4339/details,Hammamet,,,Hammamet,Résidence,Standard,En cours de construction,,0,Prix à consulter,À consulter,0,0,,0,0,0,"Le Majestic est un projet immobilier exceptionnel situé à Mrezga, Hammamet. Conçu pour répondre aux attentes les plus élevées, Le Majestic o...",Écoles Hôpitaux,Hammam,,Parking; Hammam; Piscine; Spa; Salle de sport,https://www.mubawab-media.com/promotion/4/339F/logo/s/Facebook%20LOGO_79960217.avif; https://www.mubawab-media.com/promotion/4/339F/pictures/h/01_79960211.avif,https://www.mubawab-media.com/promotion/4/339F/pictures/h/01_79960211.avif; https://www.mubawab-media.com/promotion/4/339F/pictures/h/02_79960212.avif; https://www.mubawab-media.com/promotion/4/339F/pictures/h/03_79960213.avif; https://www.mubawab-media.com/promotion/4/339F/pictures/h/04_79960214.avif; https://www.mubawab-media.com/promotion/4/339F/pictures/h/05_79960215.avif; https://www.mubawab-media.com/promotion/4/339F/pictures/h/06_79960216.avif,,,https://www.youtube.com/embed/QXoz3QVNnMA?wmode=opaque&rel=0; https://www.youtube.com/watch?v=QXoz3QVNnMA,False,,https://www.mubawab-media.com/promotion/4/339F/logo/s/Facebook%20LOGO_79960217.avif,,"{""nombre_etages"": ""6""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.038930,search,True
4167,4167,"Résidence EMNA 2, Cité El Ghazela",https://www.mubawab.tn/fr/p/4167/details,Raoued,,Cité el Ghaze,Cité el Ghazela à Raoued,Résidence,Haut standing,En cours de construction,,235000.0,"À partir de 
							235 000 TND",À partir de,0,0,,0,0,0,"Résidence EMNA 2, Cité El Ghazela",Écoles Hôpitaux,,,Parking; Spa,https://www.mubawab-media.com/promotion/4/167F/logo/s/images_79485918.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU03_78846473.avif,https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU03_78846473.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU01_78846474.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU02_78846475.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU04_78846476.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU05_78846477.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU06_78846478.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU07_78846479.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU08_78846480.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU09_78846481.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU10_78846482.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU11_78846483.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU12_78846484.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU13_78846485.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU03%20nuit_78846486.avif; https://www.mubawab-media.com/promotion/4/167F/pictures/h/RENDU01nuit_78846487.avif,,,https://www.youtube.com/embed/ACqe8kiGy68?wmode=opaque&rel=0; https://www.youtube.com/watch?v=ACqe8kiGy68,False,,https://www.mubawab-media.com/promotion/4/167F/logo/s/images_79485918.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.065275,search,True
4102,4102,SKYLINE Jardins de Carthage : Le Lux...,https://www.mubawab.tn/fr/p/4102/details,Carthage,,Jardins de Carthage,Les Jardins de Carthage à Le Kram,Résidence,Haut standing,En cours de construction,,397000.0,"À partir de 
							397 000 TND",À partir de,0,0,,0,0,0,SKYLINE Jardins de Carthage : Le Lux...,Écoles Hôpitaux,Jardin,,Terrasse; Spa; Jardin,https://www.mubawab-media.com/business/10/037F/s/411243593_663974315906437_4637364478165232268_n_76692319.avif,https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.03_77482130.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.02%20%284%29_77482131.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.02%20%283%29_77482132.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.02%20%281%29_77482133.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.02_77482134.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.01%20%283%29_77482135.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.01%20%282%29_77482136.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.58%20%282%29_77482137.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.00_77482138.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.00%20%282%29_77482139.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.24.00%20%281%29_77482140.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.58%20%283%29_77482141.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.57%20%281%29_77482142.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.58%20%281%29_77482143.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.57%20%283%29_77482144.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.57_77482145.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.50_77482146.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.51%20%281%29_77482147.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.51%20%282%29_77482148.avif; https://www.mubawab-media.com/promotion/4/102F/pictures/h/WhatsApp%20Image%202024-06-26%20at%2013.23.54_77482149.avif,,,,False,,,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.077158,search,True
3766,3766,Résidence Les Jardins de Monastir,https://www.mubawab.tn/fr/p/3766/details,Monastir,,Cité El Agba,Cité El Agba à Monastir Ville,Résidence,Haut standing,En cours de construction,,0,Prix à consulter,À consulter,0,0,,0,0,0,Résidence Les Jardins de Monastir,Écoles Hôpitaux,Jardin,,Parking; Spa; Jardin; Sécurité,https://www.mubawab-media.com/promotion/3/766F/logo/s/Facebook%20LOGO_79968723.avif; https://www.mubawab-media.com/promotion/3/766F/pictures/h/01_79968717.avif,https://www.mubawab-media.com/promotion/3/766F/pictures/h/01_79968717.avif; https://www.mubawab-media.com/promotion/3/766F/pictures/h/03_79968719.avif; https://www.mubawab-media.com/promotion/3/766F/pictures/h/05_79968721.avif; https://www.mubawab-media.com/promotion/3/766F/pictures/h/02_79968718.avif; https://www.mubawab-media.com/promotion/3/766F/pictures/h/04_79968720.avif; https://www.mubawab-media.com/promotion/3/766F/pictures/h/06_79968722.avif,,,https://www.youtube.com/embed/h9hrfdDjjP4?wmode=opaque&rel=0; https://www.youtube.com/watch?v=h9hrfdDjjP4,False,,https://www.mubawab-media.com/promotion/3/766F/logo/s/Facebook%20LOGO_79968723.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.086241,search,True
2435,2435,"Zahrat El Medina II , Ezzahra",https://www.mubawab.tn/fr/p/2435/details,Ezzahra,,,Ezzahra,Résidence,Haut standing,Finalisé,,287000.0,"À partir de 
							287 000 TND",À partir de,0,0,,0,0,0,"Découvrez Zahrat El Medina II, votre nouvelle résidence de haut standing à Ezzahra Ville.",Écoles Hôpitaux,,,Climatisation; Parking; Salle de bain; Chauffage; Spa,https://www.mubawab-media.com/promotion/2/435F/logo/s/logo%20l%20immobili%C3%A8re%20de%20l%20avenue%20Groupe%20STB_8034051.avif,https://www.mubawab-media.com/promotion/2/435F/pictures/h/WhatsApp%20Image%202024-06-03%20at%2012.06.29%20%282%29_76256780.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/WhatsApp%20Image%202024-06-03%20at%2012.06.29_76256782.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/WhatsApp%20Image%202024-06-03%20at%2012.06.29%20%281%29_76256783.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6854-HDR_21207751.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6722-HDR_21207770.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6728-HDR_21207771.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6740-HDR_21207772.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6746-HDR_21207773.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6765-HDR_21207775.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6768-HDR_21207776.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6805-HDR_21207777.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6823-HDR_21207778.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6827-HDR_21207779.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6830-HDR_21207780.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6833-HDR_21207781.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6836-HDR_21207782.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6839-HDR_21207783.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6842-Panorama%20HDR_21207784.avif; https://www.mubawab-media.com/promotion/2/435F/pictures/h/DSC_6857-HDR_21207785.avif,,,,False,,https://www.mubawab-media.com/promotion/2/435F/logo/s/logo%20l%20immobili%C3%A8re%20de%20l%20avenue%20Groupe%20STB_8034051.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.092823,search,True
4227,4227,Résidence Jinene Zeitouna - Sidi Has...,https://www.mubawab.tn/fr/p/4227/details,Sidi Hassine,,,Sidi Hassine,Résidence,Économique,Finalisé,,106585.0,"À partir de 
							106 585 TND",À partir de,0,0,,0,0,0,Résidence Jinene Zeitouna - Sidi Has...,Écoles Hôpitaux,,,Spa,https://www.mubawab-media.com/promotion/4/227F/logo/s/Logo%20Beb%20El%20Hara_page-0001_79204492.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/0A9A8263_79204484.avif,https://www.mubawab-media.com/promotion/4/227F/pictures/h/0A9A8263_79204484.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/0A9A8265_79204485.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/0A9A8269_79204486.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/0A9A8273_79204487.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/0A9A8276_79204488.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/0A9A8279_79204489.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/vue_001_79204490.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/vue_002_79204491.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/s%2B3%20masse_79204744.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/S%2B2%20masse_79204746.avif; https://www.mubawab-media.com/promotion/4/227F/pictures/h/s%2B1%20masse_79204747.avif,,,https://www.youtube.com/embed/qTOg8CvieFU?wmode=opaque&rel=0; https://www.youtube.com/watch?v=qTOg8CvieFU,False,,https://www.mubawab-media.com/promotion/4/227F/logo/s/Logo%20Beb%20El%20Hara_page-0001_79204492.avif,,"{""nombre_appartements"": ""243""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.108806,search,True
4486,4486,Résidence Obelisque à Riadh Landalo...,https://www.mubawab.tn/fr/p/4486/details,Ariana,,Riadh al Andalous,Riadh al Andalous à Ariana Ville,Résidence,Standard,En cours de construction,,406000.0,"À partir de 
							406 000 TND",À partir de,0,0,,0,0,0,Résidence Obelisque à Riadh Landalo...,Écoles Hôpitaux,,,Spa; Sécurité,https://www.mubawab-media.com/assets/common/agency-nologo.jpg,https://www.mubawab-media.com/promotion/4/486F/pictures/h/F1_81114969.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/F3_81114970.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/F2_81114971.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/9_81083611.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/15_81083615.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/11_81083613.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/12_81083614.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/10_81083612.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/19%20copy_81083617.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/20%20copy_81083618.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/21%20copy_81083619.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/22%20copy_81083620.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/23%20copy_81083621.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/24%20copy_81083622.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/D6-1_81114972.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/D6-2_81114973.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/D6-3_81114974.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/D6-4_81114975.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/D6-5_81114976.avif; https://www.mubawab-media.com/promotion/4/486F/pictures/h/D6-7_81114977.avif,,,,False,,https://www.mubawab-media.com/assets/common/agency-nologo.jpg,,"{""nombre_appartements"": ""4""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.112805,search,True
4528,4528,"MY HOUSE 2,LExcellence Immobilière",https://www.mubawab.tn/fr/p/4528/details,,,Chotrana 1,Chotrana 1 à La Soukra,Résidence,Haut standing,En cours de construction,,214950.0,"À partir de 
							214 950 TND",À partir de,0,0,,1,0,0,"MY HOUSE 2,LExcellence Immobilière",Écoles Hôpitaux,,,Isolation; Jardin; Piscine; Chauffage; Spa; Double vitrage; Sécurité,https://www.mubawab-media.com/promotion/4/528F/logo/s/logo%20%20choura_81423428.avif,https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_41e372a0_81423413.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_e154bac4_81423415.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_cd29713e_81423414.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_1faa8bf4_81423412.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.22_4d6a6bd4_81423416.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.22_ef851dac_81423417.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.22_f5562ff5_81423418.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.23_30d4ac15_81423419.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.23_ac293e6b_81423420.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.23_da35ac86_81423421.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.23_e5bc951b_81423422.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.24_7742b560_81423423.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.35.24_bfcc0e74_81423424.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.45.47_17db760c_81423425.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2013.32.44_a627aeaa_81423426.avif; https://www.mubawab-media.com/promotion/4/528F/pictures/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2013.32.45_cb95ae2a_81423427.avif,,,,False,,https://www.mubawab-media.com/promotion/4/528F/logo/s/logo%20%20choura_81423428.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.116805,search,True
3753,3753,Résidence MY HOUSE,https://www.mubawab.tn/fr/p/3753/details,,,Chotrana 1,Chotrana 1 à La Soukra,Résidence,Haut standing,Finalisé,,0,Prix à consulter,À consulter,0,0,,0,0,0,"Immobilière CHOURA met à votre disposition la résidence > située à Chotrana 1La Soukra à proximité de toutes commodités Carrefour Market, Ph...",Écoles Hôpitaux,,,Isolation; Parking; Cuisine équipée; Jardin; Chauffage; Spa; Double vitrage; Sécurité,https://www.mubawab-media.com/promotion/3/753F/logo/s/logo%20%20choura_81409946.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/WhatsApp%20Image%202022-11-17%20at%2009.36.04_36353949.avif,https://www.mubawab-media.com/promotion/3/753F/pictures/h/WhatsApp%20Image%202022-11-17%20at%2009.36.04_36353949.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/BANQUE%20%281%29_44943652.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/WhatsApp%20Image%202022-11-17%20at%2009.36.03_36353950.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/WhatsApp%20Image%202022-11-17%20at%2009.38.59%284%29_36353951.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5657_44752389.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5656_44752388.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5668_44752391.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5708_44752392.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5710_44752393.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5711_44752394.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5590_44752396.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5592_44752397.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5599_44752398.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5635_44752399.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5636_44752400.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5640_44752401.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5641_44752402.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5643_44752403.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5630_44752404.avif; https://www.mubawab-media.com/promotion/3/753F/pictures/h/IMG_5644_44752405.avif,,,https://www.youtube.com/embed/ySgo5OoHNOQ?wmode=opaque&rel=0; https://www.youtube.com/watch?v=ySgo5OoHNOQ,False,,https://www.mubawab-media.com/promotion/3/753F/logo/s/logo%20%20choura_81409946.avif,,"{""nombre_appartements"": ""16""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.120190,search,True
4368,4368,Résidence Hbaiba - Riadh El Andalous,https://www.mubawab.tn/fr/p/4368/details,Ariana,,Riadh al Andalous,Riadh al Andalous à Ariana Ville,Résidence,Haut standing,En cours de construction,,190000.0,"À partir de 
							190 000 TND",À partir de,0,0,,0,0,0,Résidence Hbaiba - Riadh El Andalous,Écoles Hôpitaux,,,Parking; Ascenseur; Spa,https://www.mubawab-media.com/promotion/4/368F/logo/s/400959046_122098075868119214_8840866918656639029_n_80093819.avif,https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMAGE%201_page-0001_80093817.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMAGE%202_page-0001_80093818.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMAGE%203_page-0001_80093887.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1463_80093888.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1462_80093889.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1458_80093890.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1460_80093891.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1470_80093892.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1352_80093893.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1349_80093894.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1410_80093895.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1350_80093896.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1430_80093897.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1439_80093898.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1429_80093899.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1377_80093900.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1347_80093901.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1384_80093902.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1416_80093903.avif; https://www.mubawab-media.com/promotion/4/368F/pictures/h/IMG_1346_80093904.avif,,,,False,,https://www.mubawab-media.com/promotion/4/368F/logo/s/400959046_122098075868119214_8840866918656639029_n_80093819.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.124371,search,True
4562,4562,"Résidence AL JOUD , Sahloul 4",https://www.mubawab.tn/fr/p/4562/details,,,,Sahloul,Résidence,Haut standing,Finalisé,,423000.0,"À partir de 
							423 000 TND",À partir de,0,0,,0,0,0,"Al Joud Immobilière vous propose une résidence haut de gamme au cur de Sahloul 4  Sousse, alliant architecture contemporaine, confort abso...",Écoles Hôpitaux,,,Terrasse; Parking; Isolation; Ascenseur; Spa,https://www.mubawab-media.com/promotion/4/562F/logo/s/465149612_122204991014020140_4290919344966359222_n_81765301.avif,https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%201_Artboard%204_81765287.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%20T%C3%A9moin2_Artboard%204_Artboard%204_Artboard%204_81765288.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%209_Artboard%204_81765289.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2012_Artboard%204_81765290.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2010_Artboard%204_81765291.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2011_Artboard%204_81765292.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2014_Artboard%204_Artboard%204_81765293.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2013_Artboard%204_81765294.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%202_Artboard%204_81765295.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2015_Artboard%204_81765296.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2016_Artboard%204_81765297.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2017_Artboard%204_81765298.avif; https://www.mubawab-media.com/promotion/4/562F/pictures/h/Copie%20de%2018_Artboard%204_81765299.avif,,,,False,,https://www.mubawab-media.com/promotion/4/562F/logo/s/465149612_122204991014020140_4290919344966359222_n_81765301.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.128370,search,True
