id,titre,url,region,ville,quartier,adresse,type_terrain,vocation,prix,prix_text,prix_m2,surface,surface_text,situation_juridique,viabilisation,description_courte,description_complete,equipements,equipements_detaille,images,caracteristiques,localisation,informations_supplementaires,contact_info,date_scraping,page_source,is_valid
8275683,Vente Terrain Josephine,https://www.mubawab.tn/fr/a/8275683/vente-terrain-josephine,,Hammamet,Hammamet Nord,"Hammamet Nord, Hammamet",Terrain,,205680.0,205 680 TND,205680.0,307.0,"307
						m²",,,"205 680 TND Vente Terrain Josephine Hammamet Nord, Hammamet 307 m² Contacter Appelez WhatsApp",Speranza immobilière Hammamet vous propose à la vente un terrain de 307 m² à Hammamet nord . Le prix demandé est de 670DT le m². Le dossier juridique est consultable à l'agence.,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/275/683F/h/95e1d2c8-5e70-4015-ad89-19735eec2414_81668088.avif; https://www.mubawab-media.com/ad/8/275/683F/h/fbf253f6-b524-473a-b2bd-8b5db887bbed_81668089.avif; https://www.mubawab-media.com/ad/8/275/683F/h/e49fa6ef-c998-49b3-be48-c0ca77e3356b_81668090.avif; https://www.mubawab-media.com/business/8/928F/s/logo%24_36371808.avif; https://www.mubawab-media.com/ad/7/552/210F/m/310612436_433550445550517_8981591200558912605_n_33645249.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation, Lots de villa""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:08:38.753452,search,True
8097608,Terrain ben wail,https://www.mubawab.tn/fr/a/8097608/terrain-ben-wail,,Hammamet,,Hammamet,Terrain,,0,Prix à consulter,0,4000.0,"4000
						m²",,,"Prix à consulter Terrain ben wail Hammamet, Hammamet 4000 m² Contacter Appelez WhatsApp","À Vendre Superbe terrain agricole de 4 000 m² , offrant un cadre naturel à Ben Wail, HammametCaractéristiques :Planté d9 oliviers, 2 amandiers, un grand figuierEau et électricité disponibles à proximitéSen bord de route , avec un accès facilePrix : 100 DT/m²",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/097/608F/h/logo_79822814.avif; https://www.mubawab-media.com/ad/8/097/608F/h/4000%20logo1_79840121.avif; https://www.mubawab-media.com/ad/8/097/608F/h/4000%20logo%202_79840122.avif; https://www.mubawab-media.com/business/6/601F/s/1_80597795.avif; https://www.mubawab-media.com/ad/8/096/725F/m/tirran_79814664.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation, Lots de villa""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}","{""type_precis"": ""Agricole"", ""viabilisation"": ""Oui""}",{},2026-01-27T20:08:38.756452,search,True
8253096,Deux Terrains a vendre a hammamet,https://www.mubawab.tn/fr/a/8253096/deux-terrains-a-vendre-a-hammamet,,Hammamet,,Hammamet,Terrain,,0,Prix à consulter,0,542.0,"542
						m²",,,"Prix à consulter Deux Terrains a vendre a hammamet Hammamet, Hammamet 542 m² Contacter Appelez WhatsApp","A vendre deux terrains constructible situé à hammamet zone besbassia . une superbe opportunité pour réaliser votre projet immobilier dans un cadre calme et recherchéCaractéristique :Superficies : 537mettre carrée / 542mettre carréeType de construction autorisée : RDC1er étageRaccordés en Eau et électricitéPrix : 380dt/mettre carréeUn excellent investissement dans un quartier en pleine expansionLocalisation: Zone Besbassia , HammametLe cadre idéal pour bâtir une villa moderne ou un projet familial",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/253/096F/h/1_81416854.avif; https://www.mubawab-media.com/business/6/601F/s/1_80597795.avif; https://www.mubawab-media.com/ad/8/100/718F/m/logo_79853281.avif; https://www.mubawab-media.com/ad/8/221/773F/m/INKEDT%7E1_81088562.avif; https://www.mubawab-media.com/ad/8/138/515F/m/360_F_145483332_yvFUCsBAL2cCSuGmonfvsusS74ux7D8v_80233877.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation, Lots de villa"", ""constructibilité"": ""R+1""}","{""latitude"": ""36.38726204604254"", ""longitude"": ""10.530799248046877""}",{},{},2026-01-27T20:08:38.761985,search,True
8096725,Terrain ben wail,https://www.mubawab.tn/fr/a/8096725/terrain-ben-wail,,Hammamet,,Hammamet,Terrain,,0,Prix à consulter,0,1074.0,"1074
						m²",,,"Prix à consulter Terrain ben wail Hammamet, Hammamet 1074 m² Contacter Appelez WhatsApp","À Vendre – Terrain Agricole à Ben Wail, HammametOpportunité rare ! Découvrez ce terrain de 1 074 m² , idéalement situé en bord de routeAtouts du terrain :PlanteEau et électricité disponiblesEmplacement stratégiquePrix : 100 DT/m²",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/096/725F/h/tirran_79814664.avif; https://www.mubawab-media.com/ad/8/096/725F/h/1074%20logo1_79832524.avif; https://www.mubawab-media.com/ad/8/096/725F/h/1074%20logo2_79832525.avif; https://www.mubawab-media.com/ad/8/096/725F/h/1074%20logo%203_79832526.avif; https://www.mubawab-media.com/ad/8/096/725F/h/1074%20logo%204_79832527.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation, Lots de villa"", ""livraison"": ""Sur plan""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}","{""type_precis"": ""Agricole"", ""viabilisation"": ""Oui""}",{},2026-01-27T20:08:38.767113,search,True
8100718,Terrain sidi hammed,https://www.mubawab.tn/fr/a/8100718/terrain-sidi-hammed,,Hammamet,,Hammamet,Terrain,,0,Prix à consulter,0,240.0,"240
						m²",,,"Prix à consulter Terrain sidi hammed Hammamet, Hammamet 240 m² Contacter Appelez WhatsApp","A vendre - terrain à Sidi Hamed ,HammametUne opportunité irremplaçable, une superficie de terrain de 240 mètres carrés, à seulement 35 mètres de la route principale, un emplacement stratégique pour un projet résidentiel ou commercial.-Superficie : 240 m²-Excellent emplacement : proche de la route principale- Idéal pour le bâtimentPrix : 360 DT le mètre carréPour plus d'informations ou pour organiser une visite, contactez-nous dès maintenant :21654558877 / 54558866",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/100/718F/h/logo_79853281.avif; https://www.mubawab-media.com/ad/8/100/718F/h/2_79908870.avif; https://www.mubawab-media.com/ad/8/100/718F/h/1_79908871.avif; https://www.mubawab-media.com/ad/8/100/718F/h/3_79908872.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""Plain pied""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:08:38.772171,search,True
7790270,"Terrain à vendre, Lot n 244",https://www.mubawab.tn/fr/a/7790270/terrain-%C3%A0-vendre-lot-n-244,,Hammamet,,Hammamet,Terrain,,0,Prix à consulter,0,1094.0,"1094
						m²",,,"Prix à consulter Terrain à vendre, Lot n 244 Hammamet, Hammamet 1094 m² Contacter Appelez WhatsApp","Nous vous proposons à la vente un lot de terrain d’une superficie totale de 1094m² bien situé à Hammamet, sur la route principale de la zone Craxi.Il contient 2 compteurs ; force et lumière.Une occasion en or.Prix : 900DT/m²",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/790/270F/h/278624612_732990267859168_1745546473358096301_n_57760842.avif; https://www.mubawab-media.com/business/6/601F/s/1_80597795.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png; https://www.mubawab-media.com/assets/common/app-store/google-play-small.png; https://www.mubawab-media.com/assets/common/app-store/app-store-small.png,"{""type de bien"": ""Terrain""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:08:38.775185,search,True
7907402,Terrain à vendre,https://www.mubawab.tn/fr/a/7907402/terrain-%C3%A0-vendre,,Hammamet,,Hammamet,Terrain,,0,Prix à consulter,0,1000.0,"1000
						m²",,,"Prix à consulter Terrain à vendre Hammamet, Hammamet 1000 m² Contacter Appelez WhatsApp",Terrain à Vendre à Besbessia Très bonne opportunité Situé dans les paisibles vergers de Besbessia ce terrain offre une superficie de 1000 m² pour réaliser vos projets immobiliers. À seulement 190 DT le m² cette opportunité vous permet d’investir dans un terrain spacieux à un prix avantageux. Contactez-nous dès aujourd’hui pour plus d’informations. Ne manquez pas cette chance de créer votre propre coin de paradis dans ce lieu enchanteur,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/907/402F/h/thumb_810371_property_large_74515080.avif; https://www.mubawab-media.com/business/6/601F/s/1_80597795.avif; https://www.mubawab-media.com/ad/7/967/362F/m/WhatsApp%20Image%202025-10-23%20at%2010.46.01%20%282%29_81703688.avif; https://www.mubawab-media.com/ad/8/216/907F/m/WhatsApp%20Image%202024-11-29%20%C3%A0%2012.18.59_e5ba2d71_81036326.avif; https://www.mubawab-media.com/ad/8/232/177F/m/photo_00_81202885.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Commercial, Groupement d'habitation""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}","{""type_precis"": ""Agricole""}",{},2026-01-27T20:08:38.782548,search,True
7903280,Terrain à vendre oued lassoued,https://www.mubawab.tn/fr/a/7903280/terrain-%C3%A0-vendre-oued-lassoued,,Hammamet,,Hammamet,Terrain,,0,Prix à consulter,0,3500.0,"3500
						m²",,,"Prix à consulter Terrain à vendre oued lassoued Hammamet, Hammamet 3500 m² Contacter Appelez WhatsApp",Terrain à Vendre à Hammamet Oued Lassoued Lots de terrain à vocation agricole idéaux pour un projet d’habitation à la campagne. Découvrez une opportunité exceptionnelle d’investissement dans des lots de terrain à vendre à partir de 3500 m² à Oued Lassoued Hammamet. Situés en hauteur ces terrains offrent une vue imprenable sur les champs environnants dans une zone calme et paisible. Lots de terrain disponibles à partir de 3500 m². Prix attractif de 100 dinars tunisiens par mètre carré offrant une opportunité d’acquisition abordable. Localisation et Accessibilité Situés à seulement 17 minutes en voiture de la gare de Hammamet ces terrains sont facilement accessibles depuis les principales routes et infrastructures de la région. Ne manquez pas cette occasion unique d’acquérir un terrain dans une zone calme et pittoresque à Hammamet. Contactez-nous dès aujourd’hui pour plus d’informations et pour organiser une visite sur place.,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/903/280F/h/thumb_806558_property_large_73914264.avif; https://www.mubawab-media.com/ad/7/903/280F/h/WhatsApp%20Image%202024-04-25%20%C3%A0%2012.01.59_fb08d7c8_73914265.avif; https://www.mubawab-media.com/business/6/601F/s/1_80597795.avif; https://www.mubawab-media.com/ad/8/097/608F/m/logo_79822814.avif; https://www.mubawab-media.com/ad/8/096/725F/m/tirran_79814664.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:08:38.782548,search,True
8047895,Terrain a vendre,https://www.mubawab.tn/fr/a/8047895/terrain-a-vendre,,Hammamet,Hammamet Sud,"Hammamet Sud, Hammamet",Terrain,,40000.0,40 000 TND,40000.0,500.0,"500
						m²",,,"40 000 TND Terrain a vendre Hammamet Sud, Hammamet 500 m² Contacter Appelez WhatsApp","Mélangez une réserve sur votre terrain et profitez de réductions incroyablesTerrains à Hammamet Sud, à quelques minutes de la mer. Tous les superficies sont disponibles ; les prix à partir de 80 dinars le mètre carréLes papiers légaux sont disponibles à l'agenceprofitez de l'opportunité",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/047/895F/h/454010907_505125575359793_6451950858957203611_n_79336771.avif; https://www.mubawab-media.com/ad/8/047/895F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.14_6a65c1ce_79751767.avif; https://www.mubawab-media.com/ad/8/047/895F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.15_b07ad1ce_79751768.avif; https://www.mubawab-media.com/ad/8/047/895F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.16_dffdb784_79751769.avif; https://www.mubawab-media.com/ad/8/047/895F/h/WhatsApp%20Image%202024-11-25%20at%2014.21.17_79751770.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+3""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:08:38.787975,search,True
8220616,A vendre a Hammamet monchar un terrain de 870m²,https://www.mubawab.tn/fr/a/8220616/a-vendre-a-hammamet-monchar-un-terrain-de-870m%C2%B2,,Hammamet,Hammamet Sud,"Hammamet Sud, Hammamet",Terrain,,0,Prix à consulter,0,870.0,"870
						m²",,,"Prix à consulter A vendre a Hammamet monchar un terrain de 870m² Hammamet Sud, Hammamet 870 m² Contacter Appelez WhatsApp",A vendre à MONCHAR à 8 km de HAMMAMET un lot de terrain de 870 m2 dans une zone de villa avec un bon voisinagePrix 220 dt/m2Tél / whatsapp : 50 499 055,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/220/616F/h/541731804_1127515602866138_1931481047814940675_n_81076004.avif; https://www.mubawab-media.com/ad/8/220/616F/h/541783918_1127515446199487_6128451977954733653_n_81076005.avif; https://www.mubawab-media.com/ad/8/220/616F/h/542750241_1127515676199464_3726814490837265209_n_81076006.avif; https://www.mubawab-media.com/ad/8/220/616F/h/542750589_1127515052866193_546814911230270969_n_81076007.avif; https://www.mubawab-media.com/ad/8/220/616F/h/542752982_1127515539532811_3334173775710891656_n_81076008.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:08:38.792087,search,True
8243353,À vendre – Terrain à Hammamet Sud,https://www.mubawab.tn/fr/a/8243353/%C3%A0-vendre-%E2%80%93-terrain-%C3%A0-hammamet-sud,,Yasmine Hammamet,,Yasmine Hammamet,Terrain,,0,Prix à consulter,0,450.0,"450
						m²",,,"Prix à consulter À vendre – Terrain à Hammamet Sud Yasmine Hammamet, Hammamet 450 m² Contacter Appelez WhatsApp","À vendre – Terrain à Hammamet SudTerrain clôturé de 450 m², situé derrière la caserne.Prix : 140 DT/m²Tél / WhatsApp : 50 499 055",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/243/353F/h/01_81315831.avif; https://www.mubawab-media.com/ad/8/243/353F/h/1_81315832.avif; https://www.mubawab-media.com/ad/8/243/353F/h/2_81315833.avif; https://www.mubawab-media.com/business/6/586F/s/32145412_1928951857174998_2505083273605021696_n.avif; https://www.mubawab-media.com/ad/8/230/640F/m/1_81370801.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:08:38.798298,search,True
8073885,Vente Terrain Yasmine Hammamet,https://www.mubawab.tn/fr/a/8073885/vente-terrain-yasmine-hammamet,,Yasmine Hammamet,,Yasmine Hammamet,Terrain,,460000.0,460 000 TND,460000.0,354.0,"354
						m²",,,"460 000 TND Vente Terrain Yasmine Hammamet Yasmine Hammamet, Hammamet 354 m² Contacter Appelez WhatsApp","A vendre un lot de 354m2 qui possède un titre foncier individuelle, entièrement viabilisé, situé dans une zone hautement résidentielle à Yasmine Hammamet, excellent voisinage, à 300 m de la marina et du port de plaisance, à 200 m de la plage, à 5 minutes du terrain de golf citrus, à proximité du centre commercial, accès rapide aux autoroutes.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/073/885F/h/carthage-land-yasmine-hammamet_81643802.avif; https://www.mubawab-media.com/business/7/804F/s/logo.avif; https://www.mubawab-media.com/ad/8/135/333F/m/photo_0_80204186.avif; https://www.mubawab-media.com/ad/8/292/154F/m/ab648630-c874-417e-b105-448b916cc052_81844757.avif; https://www.mubawab-media.com/ad/8/238/823F/m/WhatsApp%20Image%202025-10-21%20%C3%A0%2015.06.48_212680c5_81270531.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+1"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}","{""situation_juridique"": ""Titre foncier"", ""viabilisation"": ""Oui""}",{},2026-01-27T20:08:38.798298,search,True
8285490,Un lot de terrain de 2450 m2,https://www.mubawab.tn/fr/a/8285490/un-lot-de-terrain-de-2450-m2,,Hammamet,Hammamet Sud,"Hammamet Sud, Hammamet",Lot de Terrain,,370000.0,370 000 TND,370000.0,2450.0,"2450
						m²",,,"370 000 TND Un lot de terrain de 2450 m2 Hammamet Sud, Hammamet 2450 m² Contacter Appelez WhatsApp",A vendre à hammamet à 5 km de Yasmine un lot de terrain de 2450 m2 avec un studio et un local commercialPrix : 370 mille dinarstél :50499055,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/285/490F/h/1_81775370.avif; https://www.mubawab-media.com/ad/8/285/490F/h/3_81775371.avif; https://www.mubawab-media.com/ad/8/285/490F/h/5_81775372.avif; https://www.mubawab-media.com/ad/8/285/490F/h/7_81775373.avif; https://www.mubawab-media.com/ad/8/285/490F/h/8_81775374.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:08:38.807988,search,True
6961719,Offre exceptionnelle terrain à vendre,https://www.mubawab.tn/fr/a/6961719/offre-exceptionnelle-terrain-%C3%A0-vendre,,Hammamet,,Hammamet,Terrain,,350000.0,350 000 TND,350000.0,4100.0,"4100
						m²",,,"350 000 TND Offre exceptionnelle terrain à vendre Hammamet, Hammamet 4100 m² Contacter Appelez WhatsApp","Verger d’exception à Borj Hfaïedh – Une adresse rare entre Bouargoub et Hammamet«saisissez votre chance dès maintenant ! »L’Agence L’Idéale Immobilière vous propose un superbe verger situé à Borj Hfaïedh, une zone calme et très appréciée entre Bouargoub et HammametCe bien est idéalement implanté sur une voie goudronnée, offrant une accessibilité parfaite et une vue dégagée sur les espaces verts.Le verger est de 4100 m², il combine nature, productivité et confort.Il dispose d’une maisonnette S1 accueillante, parfaite pour profiter du lieu ou superviser vos plantations.Le terrain est planté de 140 citronniers et de plus de 20 arbres fruitiers variés, assurant une production diversifiée et régulière.Pensé pour une exploitation pratique, il est équipé d’un puits de sondage, d’un compteur STEG et d’un système d’irrigation goutte-à-goutte, offrant toutes les commodités nécessaires pour un verger performant et agréable à gérer.Contactez-nous dès maintenant et saisissez cette belle opportunité !",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/6/961/719F/h/170798775910_80200514.avif; https://www.mubawab-media.com/ad/6/961/719F/h/4_80200515.avif; https://www.mubawab-media.com/ad/6/961/719F/h/3_80200516.avif; https://www.mubawab-media.com/ad/6/961/719F/h/2_80200517.avif; https://www.mubawab-media.com/ad/6/961/719F/h/5_80200518.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}","{""type_precis"": ""Agricole""}",{},2026-01-27T20:08:38.807988,search,True
7984424,Terrain a vendre a Hammamet sud,https://www.mubawab.tn/fr/a/7984424/terrain-a-vendre-a-hammamet-sud,,Yasmine Hammamet,,Yasmine Hammamet,Terrain,,0,Prix à consulter,0,889.0,"889
						m²",,,"Prix à consulter Terrain a vendre a Hammamet sud Yasmine Hammamet, Hammamet 889 m² Contacter Appelez WhatsApp",Ce terrain à vendre. Il se situe dans un quartier résidentiel derrière l'hotel chichkan Yasmine Hammamet. Il offre une possibilité de construire une villa avec piscine en R1.Le terrain est viabilisé et possède un titre de propriété individuel.Prix : 1200dt/m²,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/984/424F/h/98c2ba93-cf58-4920-901b-3edfd8912835_78700741.avif; https://www.mubawab-media.com/ad/7/984/424F/h/780282f0-9629-4da3-9b75-d78f0ef84bdf_78700742.avif; https://www.mubawab-media.com/ad/7/984/424F/h/a8dc77cf-87f8-473a-ade7-ce19a059b0a1_78700743.avif; https://www.mubawab-media.com/ad/7/984/424F/h/cc931bd7-a4f4-418a-93db-27e0b1a37908_78700744.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+1"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.37257777871169"", ""longitude"": ""10.53545556289673""}","{""viabilisation"": ""Oui""}",{},2026-01-27T20:08:38.817885,search,True
8152051,Terrain a vendre,https://www.mubawab.tn/fr/a/8152051/terrain-a-vendre,,Hammamet,Hammamet Nord,"Hammamet Nord, Hammamet",Terrain,,950000.0,950 000 TND,950000.0,792.0,"792
						m²",,,"950 000 TND Terrain a vendre Hammamet Nord, Hammamet 792 m² Contacter Appelez WhatsApp","A vendre : un terrain de 792m² dans un emplacement bien demandé, quartier calme et résidentiel à proximité de l’hôtel Palm Beach et le Sultan Hammamet Nord. Le terrain est avec titre individuel et de vocation urbaine dont la possibilité d’obtenir un permis de bâtir. Pour plus d’information contacter le 22930606.Superficie : 792m²",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/152/051F/h/terrain-a-vendre-2_80368224.avif; https://www.mubawab-media.com/business/7/359F/s/66036878_484814668730132_4561516771730784256_n.avif; https://www.mubawab-media.com/ad/8/212/673F/m/WhatsApp%20Image%202025-09-13%20at%2012.14.33_81025310.avif; https://www.mubawab-media.com/ad/8/227/938F/m/thumb_1176914_property_large_81154957.avif; https://www.mubawab-media.com/ad/8/236/733F/m/thumb_1186984_property_large_81249112.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.40777218834435"", ""longitude"": ""10.643580772705079""}",{},{},2026-01-27T20:08:38.822313,search,True
